"","building_code","city_code","season","ground_max","roof_max","gr","sqrtgr","logground","measurement.x","wind_avg","measurement.y","temp_avg","City","Province","Type","Bld_Type","Name","Roof_Type","Slope","Size","Eave_Height","Material","Exposure","Heated","Insulated","Parapet","order","lat","long","roofflat","measurement.x.x","winter_wind","measurement.y.y","above_freeze","residual"
"83","fcmb05","fcmb",4,33.61705791,3.030089093,0.0901354634040906,0.300225687448777,3.51503361403821,"wind",22.7941294014512,"temp",-2.88190358763265,"Fort Churchill","MB","A",5,"E-31","Flat",0,6000,20,NA,NA,1,1,0,28,58.8,-94.1,1,"wind",0.975609756097561,"temp",0,-0.211244820452235
"84","fcmb05","fcmb",5,34.76523056,13.2013357,0.379728121670769,0.616220838393809,3.54861776548642,"wind",30.6625953897917,"temp",2.61595529083772,"Fort Churchill","MB","A",5,"E-31","Flat",0,6000,20,NA,NA,1,1,0,28,58.8,-94.1,1,"wind",1,"temp",0.043859649122807,0.109143727041841
"85","fcmb05","fcmb",6,36.82177904,18.74575224,0.509094148320108,0.713508337947152,3.6060894918566,"wind",16.20711537265,"temp",-0.821701662915888,"Fort Churchill","MB","A",5,"E-31","Flat",0,6000,20,NA,NA,1,1,0,28,58.8,-94.1,1,"wind",0.8625,"temp",0.0186915887850467,0.213949537268947
"86","gblb01","gblb",2,10.82619508,3.024776642,0.279394248824122,0.528577571245812,2.38196866779492,"wind",14.5616954689514,"temp",20.5213299523243,"Goose Bay","LB","A",1,"D-26","Flat",0,4770,12,NA,NA,1,1,0,60,53.3,-60.4,1,"wind",0.75,"temp",0.297297297297297,-0.1311177215614
"87","gblb01","gblb",3,77.52786068,5.10012716,0.0657844433635416,0.25648478193363,4.35063736440246,"wind",20.6338149715141,"temp",7.04294061885507,"Goose Bay","LB","A",1,"D-26","Flat",0,4770,12,NA,NA,1,1,0,60,53.3,-60.4,1,"wind",0.957746478873239,"temp",0,-0.145674087146317
"88","gblb01","gblb",4,42.13137188,4.399362897,0.104420119751391,0.323141021461824,3.74079263847999,"wind",19.8135968803469,"temp",15.2211140905325,"Goose Bay","LB","A",1,"D-26","Flat",0,4770,12,NA,NA,1,1,0,60,53.3,-60.4,1,"wind",0.959183673469388,"temp",0.106508875739645,-0.158796243045272
"89","gblb01","gblb",5,52.12814564,7.315698573,0.140340664015226,0.374620693522429,3.95370502630769,"wind",19.7031951034135,"temp",8.38235005440541,"Goose Bay","LB","A",1,"D-26","Flat",0,4770,12,NA,NA,1,1,0,60,53.3,-60.4,1,"wind",0.947368421052632,"temp",0.0405405405405405,-0.0794638931710426
"90","gblb01","gblb",6,38.26385168,10.66519588,0.278727713278654,0.527946695489852,3.64450563014217,"wind",20.897628644735,"temp",4.86397350686667,"Goose Bay","LB","A",1,"D-26","Flat",0,4770,12,NA,NA,1,1,0,60,53.3,-60.4,1,"wind",0.897435897435897,"temp",0.1,0.0334134000602086
"91","gblb01","gblb",7,97.98903482,12.83543663,0.130988499413,0.361923333612244,4.58485558281863,"wind",19.9919998287303,"temp",13.098866248033,"Goose Bay","LB","A",1,"D-26","Flat",0,4770,12,NA,NA,1,1,0,60,53.3,-60.4,1,"wind",0.967105263157895,"temp",0.120879120879121,-0.00959568100838417
"92","gblb01","gblb",8,40.18777519,2.765644879,0.0688180638496301,0.262331972602712,3.69356284962603,"wind",20.1506130070233,"temp",10.9334967680506,"Goose Bay","LB","A",1,"D-26","Flat",0,4770,12,NA,NA,1,1,0,60,53.3,-60.4,1,"wind",0.930232558139535,"temp",0.10126582278481,-0.225783777363011
"93","gblb02","gblb",2,14.12672498,3.381985016,0.239403330976434,0.489288596818313,2.64806839205404,"wind",14.5616954689514,"temp",20.5213299523243,"Goose Bay ","LB","A",2,"D-24","Gable",26,750,13,NA,2,1,1,0,61,53.3,-60.4,0,"wind",0.75,"temp",0.297297297297297,-0.135596180914119
"94","gblb02","gblb",3,83.53277235,9.083989717,0.108747614396639,0.329769031894504,4.42523903808895,"wind",20.6338149715141,"temp",7.04294061885507,"Goose Bay ","LB","A",2,"D-24","Gable",26,750,13,NA,2,1,1,0,61,53.3,-60.4,0,"wind",0.957746478873239,"temp",0,-0.0626306287018651
"95","gblb02","gblb",4,51.19289127,9.345292983,0.182550599334414,0.427259405202992,3.93560068002315,"wind",19.8135968803469,"temp",15.2211140905325,"Goose Bay ","LB","A",2,"D-24","Gable",26,750,13,NA,2,1,1,0,61,53.3,-60.4,0,"wind",0.959183673469388,"temp",0.106508875739645,-0.0291935477900379
"96","gblb02","gblb",5,69.32511098,29.091017,0.419631740775614,0.647789889374335,4.23880719236605,"wind",19.7031951034135,"temp",8.38235005440541,"Goose Bay ","LB","A",2,"D-24","Gable",26,750,13,NA,2,1,1,0,61,53.3,-60.4,0,"wind",0.947368421052632,"temp",0.0405405405405405,0.231001670713785
"97","gblb02","gblb",6,38.07917889,9.850359861,0.25868099439473,0.508606915401993,3.63966764692808,"wind",20.897628644735,"temp",4.86397350686667,"Goose Bay ","LB","A",2,"D-24","Gable",26,750,13,NA,2,1,1,0,61,53.3,-60.4,0,"wind",0.897435897435897,"temp",0.1,0.0134407268414951
"98","gblb02","gblb",7,100.3930495,8.581823375,0.085482246208688,0.292373470425564,4.6090929767736,"wind",19.9919998287303,"temp",13.098866248033,"Goose Bay ","LB","A",2,"D-24","Gable",26,750,13,NA,2,1,1,0,61,53.3,-60.4,0,"wind",0.967105263157895,"temp",0.120879120879121,-0.0759748676000695
"99","gblb02","gblb",10,28.18126826,4.04772385,0.143631713543044,0.378987748539506,3.33865751113559,"wind",29.6272216756897,"temp",10.6948610777442,"Goose Bay ","LB","A",2,"D-24","Gable",26,750,13,NA,2,1,1,0,61,53.3,-60.4,0,"wind",1,"temp",0.0232558139534884,-0.155555849745259
"100","gblb02","gblb",11,44.8568823,11.39099037,0.253940750804253,0.503925342490584,3.80347702823734,"wind",29.9221529662162,"temp",8.30831464864,"Goose Bay ","LB","A",2,"D-24","Gable",26,750,13,NA,2,1,1,0,61,53.3,-60.4,0,"wind",1,"temp",0.0533333333333333,0.030188296531918
"101","gblb03","gblb",4,71.60653701,7.267015398,0.101485362949267,0.318567674049436,4.27118636882144,"wind",19.8135968803469,"temp",15.2211140905325,"Goose Bay","LB","C",1,"US Depot","Flat",0,22752,22,NA,2,0,0,0,79,53.3,-60.4,1,"wind",0.959183673469388,"temp",0.106508875739645,-0.0939847799433846
"102","gblb03","gblb",7,100.2885345,12.95601892,0.129187438869196,0.359426541687166,4.60805137636996,"wind",19.9919998287303,"temp",13.098866248033,"Goose Bay","LB","C",1,"US Depot","Flat",0,22752,22,NA,2,0,0,0,79,53.3,-60.4,1,"wind",0.967105263157895,"temp",0.120879120879121,-0.00905805595562382
"103","gblb03","gblb",8,123.7366447,18.1426083,0.14662275952275,0.38291351441644,4.81815547400868,"wind",20.1506130070233,"temp",10.9334967680506,"Goose Bay","LB","C",1,"US Depot","Flat",0,22752,22,NA,2,0,0,0,79,53.3,-60.4,1,"wind",0.930232558139535,"temp",0.10126582278481,0.0419142209335449
"104","gblb03","gblb",10,24.47232947,9.017589018,0.368481023805046,0.607026378178944,3.19754306989952,"wind",29.6272216756897,"temp",10.6948610777442,"Goose Bay","LB","C",1,"US Depot","Flat",0,22752,22,NA,2,0,0,0,79,53.3,-60.4,1,"wind",1,"temp",0.0232558139534884,0.054022533843213
"105","gblb03","gblb",11,56.77173988,24.69540191,0.434994628704341,0.659541225932345,4.0390386645904,"wind",29.9221529662162,"temp",8.30831464864,"Goose Bay","LB","C",1,"US Depot","Flat",0,22752,22,NA,2,0,0,0,79,53.3,-60.4,1,"wind",1,"temp",0.0533333333333333,0.216619777081637
"106","gblb04","gblb",4,74.89069879,27.2474993,0.36383021844147,0.603183403652214,4.31602970110304,"wind",19.8135968803469,"temp",15.2211140905325,"Goose Bay","LB","C",3,"ME Garage","Flat",0,26112,21,NA,2,0,0,0,80,53.3,-60.4,1,"wind",0.959183673469388,"temp",0.106508875739645,0.196497244706253
"107","gblb04","gblb",7,90.13849425,19.15344614,0.212489084706449,0.460965383414469,4.50134731255231,"wind",19.9919998287303,"temp",13.098866248033,"Goose Bay","LB","C",3,"ME Garage","Flat",0,26112,21,NA,2,0,0,0,80,53.3,-60.4,1,"wind",0.967105263157895,"temp",0.120879120879121,0.078522021130317
"108","gblb04","gblb",8,104.8612171,30.87919303,0.294476774960111,0.542657143102448,4.65263773398147,"wind",20.1506130070233,"temp",10.9334967680506,"Goose Bay","LB","C",3,"ME Garage","Flat",0,26112,21,NA,2,0,0,0,80,53.3,-60.4,1,"wind",0.930232558139535,"temp",0.10126582278481,0.180005223708711
"109","gblb04","gblb",10,23.83798743,4.923230241,0.206528770746986,0.45445436596757,3.17128041875104,"wind",29.6272216756897,"temp",10.6948610777442,"Goose Bay","LB","C",3,"ME Garage","Flat",0,26112,21,NA,2,0,0,0,80,53.3,-60.4,1,"wind",1,"temp",0.0232558139534884,-0.101985094155638
"110","gblb04","gblb",11,43.14133959,16.23128923,0.376235169891719,0.613380118598345,3.76448169263467,"wind",29.9221529662162,"temp",8.30831464864,"Goose Bay","LB","C",3,"ME Garage","Flat",0,26112,21,NA,2,0,0,0,80,53.3,-60.4,1,"wind",1,"temp",0.0533333333333333,0.134541798214752
"111","gdnf01","gdnf",2,19.77824633,2.534365017,0.128139015700084,0.357965104025635,2.98458266351794,"wind",21.3193537026338,"temp",24.2780210978824,"Gander","NF","A",1,"29 Hawker Cres","Gable",23,1260,10,NA,0,1,1,0,58,49,-54.6,0,"wind",0.985915492957746,"temp",0.205882352941176,-0.222897699793491
"112","gdnf01","gdnf",3,30.15421412,5.447550806,0.180656368105673,0.425036902051661,3.40632468521365,"wind",26.3897670654321,"temp",19.7220986424384,"Gander","NF","A",1,"29 Hawker Cres","Gable",23,1260,10,NA,0,1,1,0,58,49,-54.6,0,"wind",1,"temp",0.0136986301369863,-0.100654642027222
"113","gdnf01","gdnf",4,68.71544602,7.123468489,0.103666190086675,0.321972343667395,4.22997400685383,"wind",25.939311352475,"temp",24.5934615907895,"Gander","NF","A",1,"29 Hawker Cres","Gable",23,1260,10,NA,0,1,1,0,58,49,-54.6,0,"wind",0.9625,"temp",0.105263157894737,-0.0959714107167924
"114","gdnf01","gdnf",5,79.5604502,9.182723189,0.115418190393799,0.33973252772409,4.37651711259219,"wind",26.9287343503679,"temp",22.2782872672029,"Gander","NF","A",1,"29 Hawker Cres","Gable",23,1260,10,NA,0,1,1,0,58,49,-54.6,0,"wind",0.990566037735849,"temp",0.202898550724638,-0.0590408159969032
"115","gdnf01","gdnf",6,73.40058848,6.128625473,0.0834955904293589,0.288956035461035,4.29593195302702,"wind",26.8997093922719,"temp",24.5067911410889,"Gander","NF","A",1,"29 Hawker Cres","Gable",23,1260,10,NA,0,1,1,0,58,49,-54.6,0,"wind",0.991228070175439,"temp",0.155555555555556,-0.120359261731188
"116","gdnf02","gdnf",2,13.10655235,1.50461359,0.114798579353326,0.338819390462421,2.5731122845484,"wind",21.3193537026338,"temp",24.2780210978824,"Gander ","NF","A",2,"Mech Equip Room","Flat",0,1440,24,NA,1,0,1,0,59,49,-54.6,1,"wind",0.985915492957746,"temp",0.205882352941176,-0.295870961918901
"117","gdnf02","gdnf",3,32.20497177,6.34176274,0.19691874861097,0.443755280093623,3.47212084342651,"wind",26.3897670654321,"temp",19.7220986424384,"Gander ","NF","A",2,"Mech Equip Room","Flat",0,1440,24,NA,1,0,1,0,59,49,-54.6,1,"wind",1,"temp",0.0136986301369863,-0.0733289714985497
"118","gdnf02","gdnf",4,52.14269536,4.853905162,0.0930888809734135,0.305104704934902,3.95398410183743,"wind",25.939311352475,"temp",24.5934615907895,"Gander ","NF","A",2,"Mech Equip Room","Flat",0,1440,24,NA,1,0,1,0,59,49,-54.6,1,"wind",0.9625,"temp",0.105263157894737,-0.148943373780359
"119","gdnf02","gdnf",6,68.56113583,2.215683527,0.0323169022825683,0.179769024813977,4.22772584110095,"wind",26.8997093922719,"temp",24.5067911410889,"Gander ","NF","A",2,"Mech Equip Room","Flat",0,1440,24,NA,1,0,1,0,59,49,-54.6,1,"wind",0.991228070175439,"temp",0.155555555555556,-0.238468829115218
"120","gdnf02","gdnf",7,32.33818574,4.074395958,0.125993337744989,0.354955402473309,3.47624875300822,"wind",28.0498840119619,"temp",27.5971706040119,"Gander ","NF","A",2,"Mech Equip Room","Flat",0,1440,24,NA,1,0,1,0,59,49,-54.6,1,"wind",0.995238095238095,"temp",0.369047619047619,-0.16158884608383
"121","gdnf02","gdnf",9,31.3497251,1.643816998,0.0524348137904405,0.228986492593866,3.44520549830045,"wind",24.0824996720261,"temp",24.8521656645373,"Gander ","NF","A",2,"Mech Equip Room","Flat",0,1440,24,NA,1,0,1,0,59,49,-54.6,1,"wind",1,"temp",0.26865671641791,-0.291618758615507
"122","gdnf02","gdnf",10,43.26012121,1.630347676,0.0376870806275764,0.194131606462154,3.7672312224165,"wind",22.7336780978987,"temp",26.83817379435,"Gander ","NF","A",2,"Mech Equip Room","Flat",0,1440,24,NA,1,0,1,0,59,49,-54.6,1,"wind",0.987341772151899,"temp",0.283333333333333,-0.284347027160449
"123","gdnf02","gdnf",11,40.14426378,0.802274163,0.0199847770878712,0.141367524870004,3.69247956044744,"wind",23.6280305827719,"temp",25.8986786858718,"Gander ","NF","A",2,"Mech Equip Room","Flat",0,1440,24,NA,1,0,1,0,59,49,-54.6,1,"wind",0.988304093567251,"temp",0.269230769230769,-0.346889938336448
"124","gdnf03","gdnf",7,37.00982498,5.173865094,0.139797070015758,0.373894463740449,3.61118341739472,"wind",28.0498840119619,"temp",27.5971706040119,"Gander ","NF","A",NA,"Building 64","Gable",27,2400,11,NA,2,1,1,0,59.5,49,-54.6,0,"wind",0.995238095238095,"temp",0.369047619047619,-0.124997962058082
"125","gdnf03","gdnf",8,28.88920988,2.767586307,0.0958000000171691,0.309515750838579,3.36346816484835,"wind",29.0999696041772,"temp",25.0077392169552,"Gander ","NF","A",NA,"Building 64","Gable",27,2400,11,NA,2,1,1,0,59.5,49,-54.6,0,"wind",1,"temp",0.17910447761194,-0.221782178411814
"126","gdnf03","gdnf",9,32.64976101,3.298869339,0.101038085332068,0.317864885339774,3.48583753594067,"wind",24.0824996720261,"temp",24.8521656645373,"Gander ","NF","A",NA,"Building 64","Gable",27,2400,11,NA,2,1,1,0,59.5,49,-54.6,0,"wind",1,"temp",0.26865671641791,-0.197424982087327
"127","gdnf03","gdnf",10,48.95873016,7.78146564,0.158939286508652,0.398671903334875,3.89097770159321,"wind",22.7336780978987,"temp",26.83817379435,"Gander ","NF","A",NA,"Building 64","Gable",27,2400,11,NA,2,1,1,0,59.5,49,-54.6,0,"wind",0.987341772151899,"temp",0.283333333333333,-0.0636185185531041
"128","gdnf03","gdnf",11,24.90848743,2.816839396,0.113087533071453,0.336284898666968,3.21520860603344,"wind",23.6280305827719,"temp",25.8986786858718,"Gander ","NF","A",NA,"Building 64","Gable",27,2400,11,NA,2,1,1,0,59.5,49,-54.6,0,"wind",0.988304093567251,"temp",0.269230769230769,-0.214407983439824
"129","hxns01","hxns",2,7.943229891,11.51143233,1.4492130390237,1.20383264577087,2.07231997982313,"wind",11.2238117528704,"temp",40.7069307186207,"Halifax","NS","A",1,"NS Tech College","Flat",0,9472,48,NA,0,1,1,1,55,44.7,-63.6,1,"wind",0.592592592592593,"temp",0.862068965517241,0.503629868972313
"130","hxns01","hxns",3,12.03061332,14.20403861,1.1806578960016,1.08658082810327,2.48745451123066,"wind",25.2465988317333,"temp",24.2465167630274,"Halifax","NS","A",1,"NS Tech College","Flat",0,9472,48,NA,0,1,1,1,55,44.7,-63.6,1,"wind",1,"temp",0.178082191780822,0.440684935326707
"131","hxns01","hxns",4,27.73588134,19.42032501,0.700187773805929,0.836772235322091,3.32272693017917,"wind",25.6694509581667,"temp",34.2644240582267,"Halifax","NS","A",1,"NS Tech College","Flat",0,9472,48,NA,0,1,1,1,55,44.7,-63.6,1,"wind",1,"temp",0.653333333333333,0.300144637401183
"132","hxns01","hxns",5,8.168709508,13.15230542,1.61008362546365,1.26889070666612,2.10031094143855,"wind",21.1918019410483,"temp",28.1949544566825,"Halifax","NS","A",1,"NS Tech College","Flat",0,9472,48,NA,0,1,1,1,55,44.7,-63.6,1,"wind",0.972413793103448,"temp",0.396825396825397,0.572349639003052
"133","hxns01","hxns",6,15.65125022,19.57824511,1.25090614710011,1.11843915663755,2.75055080005741,"wind",24.9958294653957,"temp",28.9505941763279,"Halifax","NS","A",1,"NS Tech College","Flat",0,9472,48,NA,0,1,1,1,55,44.7,-63.6,1,"wind",1,"temp",0.39344262295082,0.506960876858595
"134","hxns01","hxns",8,8.048855906,4.494434137,0.558394160547667,0.747257760446599,2.08552995785171,"wind",28.5309218768462,"temp",26.8188815889091,"Halifax","NS","A",1,"NS Tech College","Flat",0,9472,48,NA,0,1,1,1,55,44.7,-63.6,1,"wind",1,"temp",0.254545454545455,0.0487830806634796
"135","hxns01","hxns",9,8.440636899,8.229862038,0.975028559630972,0.987435344531971,2.13305776772758,"wind",23.7308027032847,"temp",27.1888828925857,"Halifax","NS","A",1,"NS Tech College","Flat",0,9472,48,NA,0,1,1,1,55,44.7,-63.6,1,"wind",1,"temp",0.314285714285714,0.295178136588635
"136","hxns01","hxns",10,5.462320618,5.170022177,0.94648823065479,0.972876266878163,1.69787372107243,"wind",25.2475758496981,"temp",27.9595309898,"Halifax","NS","A",1,"NS Tech College","Flat",0,9472,48,NA,0,1,1,1,55,44.7,-63.6,1,"wind",0.962264150943396,"temp",0.327272727272727,0.223689346367213
"137","hxns01","hxns",11,17.04007137,14.30361834,0.839410706059736,0.916193596386559,2.83556770977268,"wind",25.1052312098571,"temp",29.5571391067143,"Halifax","NS","A",1,"NS Tech College","Flat",0,9472,48,NA,0,1,1,1,55,44.7,-63.6,1,"wind",1,"temp",0.38961038961039,0.315837020793863
"138","hxns02","hxns",2,13.12372801,8.981375903,0.684361630792438,0.827261525028475,2.57442189025746,"wind",11.2238117528704,"temp",40.7069307186207,"Halifax","NS","A",2,"NRC Lab","Flat",0,3876,30,NA,2,1,1,0,56,44.7,-63.6,1,"wind",0.592592592592593,"temp",0.862068965517241,0.19274249206285
"139","hxns02","hxns",3,12.3326132,6.045919664,0.490238327104916,0.700170212951762,2.51224723308221,"wind",25.2465988317333,"temp",24.2465167630274,"Halifax","NS","A",2,"NRC Lab","Flat",0,3876,30,NA,2,1,1,0,56,44.7,-63.6,1,"wind",1,"temp",0.178082191780822,0.0575176434073435
"140","hxns02","hxns",4,37.09247312,20.2156682,0.545007288529916,0.738246089410514,3.61341406816775,"wind",25.6694509581667,"temp",34.2644240582267,"Halifax","NS","A",2,"NRC Lab","Flat",0,3876,30,NA,2,1,1,0,56,44.7,-63.6,1,"wind",1,"temp",0.653333333333333,0.239645471890167
"141","hxns02","hxns",5,9.76301995,3.107098785,0.318251811520676,0.564138113869889,2.27860177367072,"wind",21.1918019410483,"temp",28.1949544566825,"Halifax","NS","A",2,"NRC Lab","Flat",0,3876,30,NA,2,1,1,0,56,44.7,-63.6,1,"wind",0.972413793103448,"temp",0.396825396825397,-0.109079383201766
"142","hxns02","hxns",6,20.64325635,6.862807129,0.332447895460059,0.576582947597359,3.02738869706451,"wind",24.9958294653957,"temp",28.9505941763279,"Halifax","NS","A",2,"NRC Lab","Flat",0,3876,30,NA,2,1,1,0,56,44.7,-63.6,1,"wind",1,"temp",0.39344262295082,0.00131992438760083
"143","hxns02","hxns",7,5.011281321,4.750029688,0.947867298547935,0.973584767006929,1.61169163509224,"wind",25.8019147354416,"temp",31.0192506784722,"Halifax","NS","A",2,"NRC Lab","Flat",0,3876,30,NA,2,1,1,0,56,44.7,-63.6,1,"wind",0.993506493506494,"temp",0.486111111111111,0.213123716800646
"144","hxns02","hxns",8,11.92743764,3.76266062,0.31546261096193,0.561660583414868,2.47884143014042,"wind",28.5309218768462,"temp",26.8188815889091,"Halifax","NS","A",2,"NRC Lab","Flat",0,3876,30,NA,2,1,1,0,56,44.7,-63.6,1,"wind",1,"temp",0.254545454545455,-0.0853620515632067
"145","hxns02","hxns",9,10.87049046,3.972783603,0.365464982248832,0.604536998246453,2.3860518206304,"wind",23.7308027032847,"temp",27.1888828925857,"Halifax","NS","A",2,"NRC Lab","Flat",0,3876,30,NA,2,1,1,0,56,44.7,-63.6,1,"wind",1,"temp",0.314285714285714,-0.0546241464937977
"146","hxns02","hxns",10,14.8368254,5.937052154,0.400156502077594,0.632579245689893,2.69711229302181,"wind",25.2475758496981,"temp",27.9595309898,"Halifax","NS","A",2,"NRC Lab","Flat",0,3876,30,NA,2,1,1,0,56,44.7,-63.6,1,"wind",0.962264150943396,"temp",0.327272727272727,0.0141102711256829
"147","hxns02","hxns",11,13.51142993,6.019102294,0.445482256517908,0.667444571869386,2.60353598871021,"wind",25.1052312098571,"temp",29.5571391067143,"Halifax","NS","A",2,"NRC Lab","Flat",0,3876,30,NA,2,1,1,0,56,44.7,-63.6,1,"wind",1,"temp",0.38961038961039,0.0367341740532328
"148","hxns03","hxns",2,13.9757803,3.442997263,0.246354564045344,0.496341177060037,2.63732585290282,"wind",11.2238117528704,"temp",40.7069307186207,"Halifax","NS","A",3,"Engineering Building","Gable",0,6000,14,NA,0,1,0,0,57,44.7,-63.6,0,"wind",0.592592592592593,"temp",0.862068965517241,-0.129948913369002
"149","hxns03","hxns",3,17.75317172,3.63167343,0.204564766638781,0.452288366685216,2.87656418840925,"wind",25.2465988317333,"temp",24.2465167630274,"Halifax","NS","A",3,"Engineering Building","Gable",0,6000,14,NA,0,1,0,0,57,44.7,-63.6,0,"wind",1,"temp",0.178082191780822,-0.142705149845451
"150","hxns03","hxns",4,32.2149374,9.782538456,0.303664673767145,0.551057777158752,3.47243023939455,"wind",25.6694509581667,"temp",34.2644240582267,"Halifax","NS","A",3,"Engineering Building","Gable",0,6000,14,NA,0,1,0,0,57,44.7,-63.6,0,"wind",1,"temp",0.653333333333333,0.0340139999903684
"151","hxns03","hxns",5,15.16168412,3.975302154,0.262193970177503,0.51204879667616,2.71877146375398,"wind",21.1918019410483,"temp",28.1949544566825,"Halifax","NS","A",3,"Engineering Building","Gable",0,6000,14,NA,0,1,0,0,57,44.7,-63.6,0,"wind",0.972413793103448,"temp",0.396825396825397,-0.103586778148991
"152","hxns03","hxns",6,30.36910604,4.817744033,0.158639639463026,0.398295919465698,3.41342584299716,"wind",24.9958294653957,"temp",28.9505941763279,"Halifax","NS","A",3,"Engineering Building","Gable",0,6000,14,NA,0,1,0,0,57,44.7,-63.6,0,"wind",1,"temp",0.39344262295082,-0.126466668520655
"153","hxns03","hxns",7,6.379010659,3.901812581,0.611664220296453,0.782089649782206,1.85301301620998,"wind",25.8019147354416,"temp",31.0192506784722,"Halifax","NS","A",3,"Engineering Building","Gable",0,6000,14,NA,0,1,0,0,57,44.7,-63.6,0,"wind",0.993506493506494,"temp",0.486111111111111,0.0531976724062502
"154","hxns03","hxns",8,13.53532182,3.77979436,0.279254118244527,0.52844500020771,2.60530269965837,"wind",28.5309218768462,"temp",26.8188815889091,"Halifax","NS","A",3,"Engineering Building","Gable",0,6000,14,NA,0,1,0,0,57,44.7,-63.6,0,"wind",1,"temp",0.254545454545455,-0.1020342808034
"155","hxns03","hxns",9,16.28733652,2.54262681,0.156110657312065,0.39510841209985,2.79038790525554,"wind",23.7308027032847,"temp",27.1888828925857,"Halifax","NS","A",3,"Engineering Building","Gable",0,6000,14,NA,0,1,0,0,57,44.7,-63.6,0,"wind",1,"temp",0.314285714285714,-0.211158475014582
"156","hxns03","hxns",10,16.15981405,4.737202031,0.293147063223787,0.541430571009605,2.78252754621981,"wind",25.2475758496981,"temp",27.9595309898,"Halifax","NS","A",3,"Engineering Building","Gable",0,6000,14,NA,0,1,0,0,57,44.7,-63.6,0,"wind",0.962264150943396,"temp",0.327272727272727,-0.0658645890482434
"157","hxns03","hxns",11,28.50167743,4.252560301,0.149203860419944,0.386269155408433,3.34996294273557,"wind",25.1052312098571,"temp",29.5571391067143,"Halifax","NS","A",3,"Engineering Building","Gable",0,6000,14,NA,0,1,0,0,57,44.7,-63.6,0,"wind",1,"temp",0.38961038961039,-0.146795493966356
"158","innt01","innt",2,24.5098694,10.92900791,0.445902331491003,0.667759186751484,3.19907586908845,"wind",10.2966977043233,"temp",-15.6422207065586,"Inuvik","NWT","A",1,"E-3 School","Gable",27,756,10,NA,0,1,1,0,11,68.4,-133.7,0,"wind",0.428571428571429,"temp",0,0.114955859456578
"159","innt01","innt",3,69.52350949,12.39346874,0.178262990906445,0.422212021271831,4.24166496141485,"wind",10.4701598678571,"temp",-17.7581697714286,"Inuvik","NWT","A",1,"E-3 School","Gable",27,756,10,NA,0,1,1,0,11,68.4,-133.7,0,"wind",0.457142857142857,"temp",0,0.00579764896843316
"160","innt01","innt",4,44.28811727,21.57812481,0.487221542483962,0.698012566136142,3.79071640788729,"wind",10.419855301283,"temp",-7.96049385565882,"Inuvik","NWT","A",1,"E-3 School","Gable",27,756,10,NA,0,1,1,0,11,68.4,-133.7,0,"wind",0.452830188679245,"temp",0.0235294117647059,0.222606207034458
"161","innt01","innt",5,11.07724584,3.668927097,0.331212934152954,0.575511020010003,2.40489308002328,"wind",10.646636418625,"temp",-9.37736511289565,"Inuvik","NWT","A",1,"E-3 School","Gable",27,756,10,NA,0,1,1,0,11,68.4,-133.7,0,"wind",0.491666666666667,"temp",0.0173913043478261,-0.0811853572602705
"162","innt01","innt",11,34.39699773,3.338542679,0.0970591301370534,0.311543143299694,3.53796928527995,"wind",27.024715880137,"temp",-5.79767578172549,"Inuvik","NWT","A",1,"E-3 School","Gable",27,756,10,NA,0,1,1,0,11,68.4,-133.7,0,"wind",1,"temp",0.0294117647058824,-0.196926976187788
"163","innt02","innt",2,23.80898892,13.42569908,0.563892029397442,0.750927446160707,3.17006319508642,"wind",10.2966977043233,"temp",-15.6422207065586,"Inuvik","NWT","A",2,"E-3 Residence","Gable",27,648,10,NA,2,1,1,0,12,68.4,-133.7,0,"wind",0.428571428571429,"temp",0,0.194328751814898
"164","innt02","innt",3,43.22953033,15.26312235,0.353071667295165,0.594198340030637,3.76652383417454,"wind",10.4701598678571,"temp",-17.7581697714286,"Inuvik","NWT","A",2,"E-3 Residence","Gable",27,648,10,NA,2,1,1,0,12,68.4,-133.7,0,"wind",0.457142857142857,"temp",0,0.11562716760842
"165","innt02","innt",4,53.80878532,24.67691151,0.458603764482822,0.677202897574148,3.98543674974719,"wind",10.419855301283,"temp",-7.96049385565882,"Inuvik","NWT","A",2,"E-3 Residence","Gable",27,648,10,NA,2,1,1,0,12,68.4,-133.7,0,"wind",0.452830188679245,"temp",0.0235294117647059,0.227269377328471
"166","innt02","innt",5,26.73154403,11.47778467,0.429372304761701,0.655265064505732,3.28584429241821,"wind",10.646636418625,"temp",-9.37736511289565,"Inuvik","NWT","A",2,"E-3 Residence","Gable",27,648,10,NA,2,1,1,0,12,68.4,-133.7,0,"wind",0.491666666666667,"temp",0.0173913043478261,0.113812570124107
"167","innt02","innt",6,36.14628493,9.794501853,0.270968423780419,0.520546274389145,3.58757417513566,"wind",12.07282842756,"temp",-7.14657168361856,"Inuvik","NWT","A",2,"E-3 Residence","Gable",27,648,10,NA,2,1,1,0,12,68.4,-133.7,0,"wind",0.63,"temp",0,0.0185653452640836
"168","innt02","innt",7,25.5751123,14.26452086,0.557750077210805,0.74682667146454,3.24161970283489,"wind",12.874310825542,"temp",-7.51989322484483,"Inuvik","NWT","A",2,"E-3 Residence","Gable",27,648,10,NA,2,1,1,0,12,68.4,-133.7,0,"wind",0.66412213740458,"temp",0,0.199588824442464
